route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
2,2026_01_12-DX-MVS-Weekday-001,1842191,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842385,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842294,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842444,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842192,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842386,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842257,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842445,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842193,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842387,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842258,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842442,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842194,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842388,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842259,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842446,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842195,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842389,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842256,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842447,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842196,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842390,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842260,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842448,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842197,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842391,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842261,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842450,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842198,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842392,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842262,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842451,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842199,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842393,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842263,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842452,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842200,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842394,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842264,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842449,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842201,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842395,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842265,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842453,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842202,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842396,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842266,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842454,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842203,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842397,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842267,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842455,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842204,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842398,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842268,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842460,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842205,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842399,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842269,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842456,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842206,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842400,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842270,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842457,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842207,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842401,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842271,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842458,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842208,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842402,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842272,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842461,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842209,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842403,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842274,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842462,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842210,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842404,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842275,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842459,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842211,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842405,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842276,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842463,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842212,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842406,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842273,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842464,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842213,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842407,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842277,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842465,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842214,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842408,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842278,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842466,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842215,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842409,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842279,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842467,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842216,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842410,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842280,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842468,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842217,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842411,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842282,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842469,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842218,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842412,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842283,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842470,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842219,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842413,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842281,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842471,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842220,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842414,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842285,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842472,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842221,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842415,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842286,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842473,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842222,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842417,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842284,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842474,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842223,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842418,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842287,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842476,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842224,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842419,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842288,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842477,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842225,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842416,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842289,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842475,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842226,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842420,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842290,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842478,"San Francisco International Airport",1,,001B_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842227,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842421,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842291,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842422,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842228,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842423,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842292,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842424,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842229,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842425,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842293,"SFO / SF / Pittsburg/Bay Point",0,,002B_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842426,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842230,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842483,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842231,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842484,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842232,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842427,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842233,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842485,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842234,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842428,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842235,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842486,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842301,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842429,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842236,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842487,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842302,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842488,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842303,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842430,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842237,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842489,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842304,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842431,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842238,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842490,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842305,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842432,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842239,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842491,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842306,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842492,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842307,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842433,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842241,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842482,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842308,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842434,"San Francisco International Airport",1,,001A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842242,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842497,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842309,"SFO / SF / Antioch",1,,002E_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842498,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842243,"SFO / SF / Antioch",0,,002A_shp,,1,1
1,2026_01_12-DX-MVS-Weekday-001,1842481,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842310,"SFO / SF / Antioch",1,,002E_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842311,"SFO / SF / Antioch",1,,002E_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842240,"SFO / SF / Antioch",0,,002A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842317,"SFO / SF / Antioch",1,,002E_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842244,"SFO / SF / Antioch",0,,002A_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842314,"SFO / SF / Antioch",1,,002E_shp,,1,1
2,2026_01_12-DX-MVS-Weekday-001,1842245,"SFO / SF / Antioch",0,,002A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841827,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841828,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841737,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841829,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841830,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841738,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841831,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841739,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841832,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841740,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841833,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841741,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841834,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841742,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841835,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841743,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841836,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841744,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841837,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841745,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841838,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841746,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841839,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841747,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841840,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841748,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841841,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841749,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841842,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841750,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841843,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841751,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841844,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841752,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841845,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841753,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841846,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841754,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841847,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841755,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841848,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841756,"SFO / SF / Richmond",0,,008A_shp,,1,1
7,2026_01_12-DX-MVS-Weekday-001,1841849,"SF / SFO Airport / Millbrae",1,,007A_shp,,1,1
8,2026_01_12-DX-MVS-Weekday-001,1841757,"SFO / SF / Richmond",0,,008A_shp,,1,1
